compound,smiles,concentration,moa,plate,well,replicate,dapi_path,tubulin_path,actin_path
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,B11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_B11_s4_w16BACC379-C202-4121-987A-8FAB0023CD03.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_B11_s4_w26B0EB97D-0FF8-4F60-A21B-068509D85073.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_B11_s4_w4995F206A-50B8-4936-AB6C-9826401EAA35.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,C11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s1_w1627302D0-0EDE-459C-AB35-D78BBD210F67.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s1_w2CDC8D91D-E7DE-43F4-9952-EBF7B315AFBC.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s1_w47D84FE46-D3DE-4045-A57B-95B9C9110C10.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,C11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s2_w16AF361EB-FCEA-47EC-841E-E12E565708BB.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s2_w2C33F3DB7-94B2-4932-8791-8310F34A7D34.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s2_w419586D34-7943-40B1-838A-C5BDE0493502.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,C11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s3_w1F841B192-66FB-49ED-AA49-7124E3495FE6.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s3_w2AEA0B9C8-6FD8-4060-A564-A14E607D7B0C.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s3_w4A72D07A2-419C-467C-AEE6-CF49D19D5CDC.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,C11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s4_w16ED4D8E8-77B7-4EF3-8D56-131797FD819B.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s4_w27FEC8961-E255-4673-A9EF-D0BA51FFE895.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_C11_s4_w4219FDD28-6CAC-4021-BD7F-B97095EA568F.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D05,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s1_w174B082E3-9901-4DD5-B90B-8611E47FD4AC.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s1_w2E3D3D95C-10AA-4418-9BF7-C970990D8934.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s1_w41D784BB3-0526-472D-B3B2-F9B4D4F8B519.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D05,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s2_w17448EC89-E3D9-4FFB-9853-B51C78B6DF07.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s2_w251C69A8A-62F9-4A90-90E3-948D0706B79F.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s2_w425B81EA1-9F18-4244-A1CF-A985B78417DE.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D05,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s3_w17B572B16-DD58-40D1-9309-A374EC0A5890.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s3_w23930B4B0-F7AD-4B10-BCCD-CD1A70718A73.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s3_w494F12666-AD34-42F1-A1FE-A1055C349238.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D05,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s4_w1AC897C80-7C3A-4584-BB8F-843D9392F02F.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s4_w20EDB8273-1CA3-429A-8162-63254A4ABE8B.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D05_s4_w4D4B27F3C-4604-48F5-A4E8-BCA4828E6A0A.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s1_w17B1155D3-B72A-4BA0-BAF1-ADADAC93A864.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s1_w2C6F1D2B2-E381-41A2-B49B-0F1064673194.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s1_w45FF46017-C8E8-4E72-9810-B4D8CFD251EF.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s2_w165E12373-B389-424E-9A91-6A267C374A55.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s2_w2A0157F27-9210-4ABE-9D79-39811E26624D.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s2_w472917BD5-61FF-4F2E-84CC-560E6B311523.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s3_w1395A826D-E95A-4F50-8228-3F724B008425.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s3_w23543824C-64C7-4278-912D-BCE200EB654D.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s3_w41B14AA29-0111-4C78-9D83-D928F0142E41.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,D11,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s4_w16D2DB620-C36D-404F-B1A5-D7D712419A71.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s4_w2C5092F56-40A8-4425-AC45-DDB491525E0D.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_D11_s4_w42B0E172C-D2E5-4FF2-B7CC-E3FA18241901.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,E02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s1_w17B32AA6E-8874-448B-A56E-9F032278638F.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s1_w2660A2A90-8033-4D97-8335-EA6A3A483D49.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s1_w42F1FC3C5-1220-41FE-90BC-C7E6753843F8.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,E02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s2_w1D6629DAF-EFED-42B8-B4EA-593B2D87F705.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s2_w29D4DAA82-F284-4043-BA19-DAAFADE53C89.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s2_w460CEBEDF-5ED1-4017-BB0C-44079DA9D6BF.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,E02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s3_w12AB366D6-C7A6-45FA-B0F6-A18BA1535801.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s3_w20F3DD1C2-B403-4D58-A877-EB35148CA529.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s3_w4A5D1524E-7228-4B20-A384-045427E01397.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,E02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s4_w1A6F1A3D7-D542-4123-884B-927DDE956814.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s4_w2BC2A3CBF-5363-440D-B7B2-59B8E4C6C735.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_E02_s4_w4FD2F6D49-CC8D-4651-9C86-C26E5E01D603.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,F02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s1_w1B2CC38FD-EBD9-4198-B553-1CB4D2965868.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s1_w26CC828FD-9C6F-409E-9AB3-55E68CA61213.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s1_w447C9D452-9727-4009-9356-67EA35F391F6.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,F02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s2_w10D359634-569B-410D-AB88-1667ACF676F7.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s2_w25843D521-2E37-4398-893D-BE7729276863.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s2_w4D1039D43-266C-4D2F-9210-987146B4A9E6.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,F02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s3_w1B824F5BB-1844-4259-928D-C32E76880A8C.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s3_w2FB62CA84-A4C6-4282-83FF-07DC401D2592.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s3_w472B78FB1-C706-4B09-A029-9EBF80CBFC92.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,F02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s4_w146EC9AEE-16E7-41AA-91AA-4FBE13413946.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s4_w2F82A03B6-C99E-4783-ADB9-248E89FB86F4.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_F02_s4_w428DBD842-D1E5-4101-BDFE-0F98D9EBA9E1.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,G02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_G02_s1_w1C156C03B-A396-4CB5-BB88-110EE9FF78B4.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_G02_s1_w23794902F-3623-46A7-B992-131D4F662614.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_G02_s1_w4C59EB6C9-F68B-4CA9-8465-0C224C49DAC5.tif
taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.300000,Microtubule stabilizers,Week1_22141,G02,2,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_G02_s2_w10230FC15-95AF-4A64-B846-8BADD4ACE274.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_G02_s2_w231AC836D-4358-48EB-938F-8871100F95D3.tif,/Users/shaonichakravarty/Documents/IIIT_Dharwad/research_project/Mtech_project/multimodal_datapipeline/dataset_pipeline_output/bbbc021/images/BBBC021_v1_images_Week1_22141/Week1_22141/Week1_150607_G02_s2_w4E3F2CB85-531B-459A-A2C6-208896F96EA8.tif
